U	y	U-y
0.281797222691607	0.28079461996641514	0.00100260272519187
0.646190333904971	0.6171845488045291	0.02900578510044194
-0.33743330683699047	-0.33879542419499536	0.0013621173580048995
0.8491027555492912	0.7375952728403534	0.11150748270893773
-0.1976720748247224	-0.2793178869862365	0.08164581216151409
0.9277928251419494	0.883647005160156	0.044145819981793344
-0.006633106659417631	0.04989656105091828	-0.056529667710335914
0.6720619943372915	0.7555022385204352	-0.08344024418314366
-0.3185948814156604	-0.2239737211808296	-0.0946211602348308
0.4815064701297656	0.6256241304300857	-0.14411766030032008
-0.015543906261101692	-0.0970588278153141	0.0815149215542124
1.6548936241228926	1.712190761235652	-0.0572971371127593
-0.2557648971634054	-0.23117948580056927	-0.024585411362836124
0.7660599281498585	0.7625180075059287	0.0035419206439297746
-0.9244336032227332	-0.9841375057096418	0.0597039024869086
1.0411923830442962	1.0420655486044375	-0.0008731655601412758
-0.8807952984593919	-0.8866534708170785	0.005858172357686597
0.6169361917210334	0.717622612492527	-0.10068642077149359
0.33046909297843696	0.35937664112082895	-0.028907548142391992
0.18843626412638878	0.22949974082834146	-0.04106347670195268
0.4050600705792112	0.48400152782033523	-0.07894145724112406
0.9909192192536833	0.8861530744823936	0.10476614477128976
0.6633445209232275	0.6943707662314501	-0.031026245308222622
0.2869254872510315	0.3044354261111499	-0.017509938860118368
0.5287465829254753	0.554967495426305	-0.026220912500829696
0.9013636633740918	0.9167201672627644	-0.015356503888672601
-0.15124948818838732	-0.1352696707256372	-0.015979817462750123
0.9263867705541157	0.955576470429729	-0.029189699875613373
-0.33414540966604217	-0.3787062791663698	0.044560869500327616
0.7141811169267739	0.7883077452188842	-0.07412662829211036
0.2804644174600701	0.35249118924243084	-0.07202677178236072
0.3302615304576119	0.4590607233778402	-0.1287991929202283
-0.7650426706034384	-0.6296196715262795	-0.13542299907715893
0.2904314241129796	0.24850854377964712	0.041922880333332496
-0.007938608308303507	0.05536549441823296	-0.06330410272653647
0.38383368111349775	0.3647107582129719	0.019122922900525863
-0.49559279051371685	-0.4674012451395965	-0.02819154537412033
0.6444141366311893	0.5933331294992251	0.05108100713196417
-0.5992234868285898	-0.6368752011067735	0.0376517142781837
0.19619847882376917	0.2531660602840302	-0.05696758146026104
-0.43891901317332993	-0.5918139382084344	0.1528949250351045
0.873076701188494	0.8369072625598162	0.03616943862867783
0.7014461293118027	0.6194111394864255	0.08203498982537727
0.5867565102020875	0.5658541169687685	0.020902393233318994
-0.24818119167534008	-0.3453808507335755	0.09719965905823541
0.8643630689640791	0.9885631272182649	-0.12420005825418579
-0.35581394841560476	-0.32065634827962364	-0.035157600135981126
0.4705750435900528	0.4697905356038654	0.0007845079861873994
0.002571485489420544	-0.056863531825291636	0.05943501731471218
0.3867601202327602	0.526181354007404	-0.13942123377464377
0.11108294377089811	0.2609409461371205	-0.14985800236622238
0.197062825130127	0.14935574301460208	0.04770708211552491
-0.3176158905449092	-0.1972131116711624	-0.12040277887374679
0.6197556897604162	0.7039034737598494	-0.08414778399943323
0.361995059734485	0.397025513012259	-0.03503045327777404
0.466059732535643	0.385994829746466	0.080064902789177
0.36350556572245435	0.3315560676792336	0.031949498043220725
0.7389452425957528	0.7645194315579495	-0.025574188962196764
-0.21236694423598737	-0.2924286803684574	0.08006173613247006
0.6450306494076832	0.7027438220449688	-0.05771317263728559
0.4207157224151537	0.42094257008667524	-0.00022684767152153507
0.3952925122946141	0.3545336537356707	0.0407588585589434
-0.6084366437289455	-0.5968514190367086	-0.011585224692236884
1.1030801915195445	1.1274368744399457	-0.024356682920401163
0.5974094769675711	0.7193498426292902	-0.12194036566171917
1.4502734694340993	1.3856005520063257	0.06467291742777359
-0.13513502759875112	-0.17312226295443747	0.03798723535568635
0.2460596615309863	0.2873953845648674	-0.04133572303388111
0.0675326148709477	0.042515621823987625	0.02501699304696007
0.21477143011108885	0.2318188163048364	-0.017047386193747543
0.40142238552105636	0.3818895119631172	0.019532873557939145
1.305798786620437	1.267393858922007	0.03840492769842996
0.4134529393315808	0.5293845405423007	-0.11593160121071988
0.5844153752076654	0.5292437922346562	0.05517158297300917
0.22677936682031485	0.1872407324834387	0.039538634336876155
1.0477026083758507	1.0769011083451534	-0.029198499969302683
-0.008396588885357992	0.020680456685177522	-0.029077045570535514
1.0758860098576173	1.1460999142033883	-0.07021390434577102
0.7157065631009919	0.6889944786514942	0.026712084449497686
0.4164131600744452	0.29646384489283373	0.11994931518161145
0.3086259156124982	0.2593719239307889	0.0492539916817093
0.4087865983756397	0.45663812745234816	-0.04785152907670848
-0.31653663490387396	-0.36204170110290207	0.04550506619902811
0.5062680847785559	0.5640580492892663	-0.05778996451071039
-0.783398828959069	-0.7434566354523265	-0.03994219350674244
0.9934411490016521	1.0165037942405633	-0.023062645238911106
0.08641393492086216	0.015041524725823999	0.07137241019503816
1.0389278205780377	1.0310897178141278	0.007838102763909838
0.5235909943484686	0.4080388881311574	0.11555210621731116
1.2540009435475497	1.409901803995766	-0.15590086044821638
