2 120
-5.008017132990255 0.8807790346369724 0.5496562165266758
5.069132980814819 -0.751656339207561 0.7182068386239745
-3.9937212879999464 0.3022187978889441 -0.10526929048345354
1.3307167989483557 0.43294068316097745 1.0493785639589277
-2.781674033751963 0.20960754058660758 -0.322840809325558
2.4152451276940132 -0.47666882086498896 0.6394347012145605
-4.119276577094021 0.6295030571231313 0.2135828987398497
4.509717261677382 -0.7864472577099779 0.7799719202769955
-1.334487101793497 0.6886967728199922 -0.18120913757267787
5.879311991761506 0.6750144310769244 0.7476262362957992
-3.3688001120362205 0.045872970753927156 -0.371010428523423
5.159439687057896 0.6343926066748165 0.5880711864234777
-1.216634191655779 -0.708892441941702 -0.21936220679283056
1.4257196668843117 -0.44179381071918744 0.9147331805100946
-5.8475716171670955 0.3711268127938778 -0.07132492247111305
5.240013290066823 -0.8259781953706451 0.8345102291014597
-1.3005161883356338 0.07340203346887564 -0.7173407260901732
4.583825548878327 0.6782362895289336 0.7647259837765216
-1.3268702825518854 0.9950698961097666 0.2339869766714665
1.707458642421025 -0.09856649117856398 0.6519264485531264
-2.6979667576692554 0.031064056697358566 -0.5032132996455025
3.977821756782551 -0.7933654149186966 0.9334585335280575
-2.705464526274212 -0.765865975097219 0.13278374580429822
4.605919536390001 0.8102471742208441 0.8991494803143373
-5.7372955968116175 -0.4678449020282418 0.06564154016872972
4.909906920767243 0.3793646225664351 0.45928653418293935
-3.4589585648391377 -0.48204923974337555 -0.13225470890776314
1.7852446453083095 0.44341952749501656 0.737649619021721
-3.802813245522432 0.29186832389879647 -0.1527141551940423
5.403232579072868 -0.5505463026949378 0.6281471073516787
-5.96297459062622 0.47075459902460604 -0.04396172205207591
2.4246825256449256 -0.12185612086572184 0.40245167571467827
-1.8164068250729635 -0.14575671331103135 -0.5509299537066739
1.5276138294483173 -0.7378671977517248 1.1602640732012262
-5.285813805741791 0.5014096831864834 0.1380110327183923
1.3824432491104501 -0.05313974704196367 0.8100987435067235
-3.907089678581193 -0.8511656029053893 0.5057522345858032
1.7344186980346556 0.22211811629896205 0.647790807715538
-3.5691422772665233 -0.5397307205052864 -0.08886736345828572
4.846537082439197 -0.0655878580538285 0.24121785157014639
-2.623248446101913 0.21598135533040397 -0.36351411035964065
1.729321921715243 -0.629073320083744 1.035554208473626
-2.268072010142337 -0.6083666181362535 -0.055188282019737626
3.986970896040831 0.6708117126753383 0.6601798561033533
-4.994600337413035 0.5139859593563885 0.013517267998793353
1.983710231565571 -0.8737890817255014 1.2745080070523576
-4.49282110195518 -0.5004938353771986 -0.01343656543929303
4.760536562715799 0.17948592945092323 0.2743510299802045
-1.5955417936989145 0.2039975668339684 -0.6067964416615351
2.395176424821542 -0.8807594510297236 1.2882818430059981
-1.3290939984562302 -0.006275962766625343 -0.7670761719076677
1.2102031146504146 0.8292052451075076 1.6399803514602007
-2.4272905665743716 -0.9871698757997385 0.6301712954238075
2.3835752602051654 0.6895356041356429 0.8321307626976693
-4.601070034623132 0.368717924359216 -0.17546761851813603
1.702779616296677 0.4063778875943673 0.8585000367204921
-4.949287055818074 0.6674661822976493 0.29402379729229555
3.139073167039175 -0.7009125797100313 0.8960404569967367
-4.488367497901592 0.903585301957263 0.6903995814251791
4.791128108441969 -0.9777514969227521 1.1516356405823607
-3.250703480582421 0.5071166672209464 0.047844318442485295
2.6755846975914452 -0.430590205073363 0.47057893428671466
-2.941118518886877 0.7473080637685279 0.08371020709624663
4.071379537343193 -0.9948386180968558 1.3365575948727446
-2.4655356119777907 -0.3490623364518277 -0.1937829802846818
4.016128429828307 -0.6445706183365767 0.6188725408202586
-4.328766232953032 0.11427780779118613 -0.1848492144317832
1.1103232195009403 -0.7448493908830551 1.4931516758320906
-5.623562575105074 0.6407557529705687 0.26299548895340774
4.023083356521053 -0.6330729812625406 0.592194818100907
-5.408697465420537 -0.8565200722765831 0.4928494773847073
2.434087423605609 0.41609176812544413 0.5995756457156893
-1.7405194071904693 0.9512975107512587 0.28967755231447057
4.53818295479609 0.5068102319319798 0.4146080931703271
-4.833455281263585 -0.7800327140257817 0.3022525093318762
2.3052522766695764 0.940048206344422 1.2401854784201671
-5.036416897581843 0.16544041996140746 -0.19915795674563921
5.353459861446869 0.7903037665456605 0.8622214171729577
-4.2634998043053365 0.545936604504025 0.0165974736542581
2.632415866990422 -0.3146014663311927 0.4931958271531507
-5.965747409127168 0.3674237906120952 0.021462988974143032
5.243899651991329 0.03166764329564353 0.16582733206969363
-4.8701948878737245 0.49156041933991323 0.013469180007217373
1.1965449424746586 0.32960937329130036 0.9317310870218525
-1.5273098996045877 0.8233748822759002 0.05088746795281827
5.053252405438626 -0.03628566112971865 0.18859849019930228
-3.655817045440677 -0.8493856875975907 0.3348628684390561
3.4495067299494657 0.8712918701332266 1.0612380327417312
-2.389214735822726 0.04252046004390819 -0.29506499258785285
4.436066901301575 0.08334840067948068 0.3183945958108879
-4.099493633965271 0.9533291085734812 0.45960452719991796
2.14475275571211 -0.07620222829420253 0.46454533187911135
-4.087342529686813 -0.11898594778226101 -0.11461578537994661
4.464694581015553 0.3165909280915651 0.4095545231963566
-4.06497900015539 -0.8862293690520149 0.5568063093505344
5.567170521290843 -0.47921384937140665 0.3614618581701302
-4.700489226739352 -0.4888571596603828 0.11941415426123289
1.7135199235856937 0.7564476389900616 1.1568134670081527
-3.6944319407822444 -0.2889752887120547 -0.19873300561942062
5.949496393988275 0.05251818170389444 0.24573865303190331
-3.00950338983834 0.8961983659519017 0.4761400072738335
1.5659281949237482 0.5179876496440128 0.9919217773594055
-2.164995926665993 0.29600870298295723 -0.36091147893964787
3.4610845623421564 0.5773766759210455 0.6732468437695207
-5.633716136480513 -0.577349330602124 0.04780466799907021
2.8413757486579847 0.08567027756392376 0.344290204603522
-4.9722108854589 0.09866258834039376 -0.1321014282629872
2.137285445170291 -0.9749985016153253 1.548955377999925
-3.901979355384607 -0.5764324921149373 0.062322334395404105
5.719059891190475 0.03180653007971346 0.15654972986916316
-1.0130773065372447 0.8549838540650043 -0.2223933179007398
1.4593055866362632 0.028464985195736814 0.7183804781370522
-1.6779753627546548 -0.9582740105955718 0.49671074230831397
2.856588516267466 -0.8251364001620098 1.215625897045211
-3.1566713012734775 -0.6781507751029046 0.07338758395634738
4.813526282905704 -0.807187535656466 0.8076186536016073
-2.0711386923278536 0.559346432047058 -0.11115722606214357
5.28991098960936 -0.012314376112728453 0.20634913902550478
-1.6561463422441323 -0.5386404242741849 -0.3518931664876452
3.338984141538158 0.920177396655995 1.1451835171892624
