U	y	U-y
0.19488974925994823	0.26182105280909374	-0.0669313035491455
1.0373581892633266	1.1035680066517137	-0.06620981738838716
-0.021681077105394797	-0.2045735460328512	0.1828924689274564
0.7256573738865097	0.6573760648695357	0.06828130901697405
0.33488842150361176	0.45598219831699316	-0.1210937768133814
0.47078684173675084	0.40302532388796153	0.06776151784878931
0.07775122159480782	0.12943870232858845	-0.05168748073378063
1.5601700468101716	1.531241540329478	0.028928506480693672
-0.3704852322218986	-0.40803245314481135	0.03754722092291274
0.9134794639675491	0.8987091473351054	0.014770316632443659
0.3465966622852209	0.3825764275961899	-0.035979765310969025
1.2413141374991694	1.1762903785415195	0.06502375895764989
-0.13390772501568796	-0.16256312184424032	0.028655396828552365
0.7292683526685934	0.7908955098689887	-0.061627157200395355
0.3211074212528373	0.24159792748889702	0.07950949376394029
0.9812344912916295	1.029405896139377	-0.04817140484774751
-0.040861935726798554	-0.08645087123753159	0.045588935510733036
0.6548994029273447	0.6339555097584342	0.020943893168910543
-0.28117048051051347	-0.13272314908082006	-0.1484473314296934
0.714885012926182	0.7481903389709189	-0.033305326044736905
-0.267023094945672	-0.17409252866427768	-0.09293056628139432
0.9660501735993191	1.045523345912266	-0.07947317231294682
-0.22969728513784068	-0.2359537706281565	0.006256485490315822
0.8205051213478703	0.8004675480348153	0.020037573313055
-0.18287982872941821	-0.12776770218664568	-0.05511212654277253
0.8407137392845314	0.729487753218479	0.11122598606605238
-0.12032597997132378	-0.15403058048382182	0.03370460051249803
1.2797381990692696	1.1970728583318737	0.08266534073739584
-0.08147331420085382	-0.12217049511962083	0.040697180918767006
0.40684414022903115	0.49738565541153495	-0.0905415151825038
-0.29556761596398295	-0.26941060447882176	-0.026157011485161197
0.7589061933845617	0.6781150996182674	0.08079109376629423
-0.07747539099699902	-0.06469184994261766	-0.012783541054381356
0.6492455375553773	0.6488885191506077	0.00035701840476953794
0.15353743638198514	0.027717189475436416	0.12582024690654872
1.297676116158644	1.3489270256536452	-0.05125090949500111
-0.11395260636964372	-0.21025058529293655	0.09629797892329284
0.44697602225700067	0.4187927049322836	0.028183317324717072
-0.030586718150459213	-0.012738718295694347	-0.017847999854764866
0.8408288525447565	0.9027398639108091	-0.06191101136605259
-0.25186231516609553	-0.2802533775190993	0.02839106235300376
1.1925525076446966	1.254964170139084	-0.06241166249438734
0.22894295211635002	0.26495566310089996	-0.036012710984549945
0.7300489048069958	0.6847532294244247	0.045295675382571066
-0.19119571826029494	-0.27620431395633105	0.08500859569603611
0.9804316053473592	0.9215746227714311	0.058856982575928085
-0.5058383402533606	-0.4639792396550233	-0.04185910059833731
0.9712261113010441	0.9598467308296287	0.011379380471415401
0.013125074131509873	-0.10188893612900675	0.11501401026051662
0.3455788630796038	0.3784348381958962	-0.0328559751162924
0.1859784308124146	0.20949743668764564	-0.023519005875231036
1.1416288177463185	1.1730130965997085	-0.03138427885339001
0.44450157157282427	0.34938597542097616	0.09511559615184811
0.5549864669923259	0.4950700381591374	0.059916428833188484
-0.17947159302359783	-0.031566204259579234	-0.1479053887640186
0.5100747455496712	0.511597031549797	-0.0015222860001257166
0.3148567251544639	0.2012339680712043	0.11362275708325958
0.7375203611258996	0.7439791390156283	-0.006458777889728706
-0.19037131028139484	-0.13699341342356702	-0.05337789685782782
0.7654564936970101	0.8293119740034968	-0.06385548030648669
0.4014486858365224	0.36021809859405557	0.04123058724246681
0.8887728143091522	0.8444491007738046	0.044323713535347586
-0.3253086188417301	-0.31829982630924497	-0.007008792532485153
0.593434109474331	0.6228474509250742	-0.029413341450743258
-0.05703576225896534	-0.08117124667505811	0.02413548441609277
0.536371090072722	0.4701912276858146	0.06617986238690737
-0.0170121065005423	0.013576624050580601	-0.030588730551122902
0.20452429837000993	0.20110567475506913	0.0034186236149408022
0.20319225717766368	0.17864746076833712	0.024544796409326552
0.31835946518615377	0.3220416366124356	-0.003682171426281855
-0.06468494455936719	-0.04271715234649898	-0.02196779221286821
0.5255754434802922	0.6336645198111077	-0.10808907633081555
-0.12225808093451324	-0.1443947372413612	0.022136656306847968
0.3840822607471296	0.5394419302876379	-0.15535966954050828
-0.20113155561838653	-0.1883075946837395	-0.012823960934647022
1.064508378484434	1.0960731576976142	-0.03156477921318013
-0.06355331852742024	0.03770617156760517	-0.10125949009502541
0.7925973266883355	0.8402535740666057	-0.04765624737827023
0.04185963401201126	0.04440521692154441	-0.002545582909533148
0.43737326693328255	0.4247122579472407	0.012661008986041833
0.5868848352085811	0.6248576434678013	-0.037972808259220114
1.136245582524592	1.1610922376399067	-0.024846655115314586
-0.6958146807460823	-0.5276701316498644	-0.1681445490962179
0.6381255985918268	0.6777295182975619	-0.03960391970573507
0.6903199111293712	0.6626118428972732	0.027708068232098038
0.48441636593135584	0.3663644434104187	0.11805192252093716
-0.04943801124572267	0.018951801009104582	-0.06838981225482725
0.7043691072139859	0.6912794259133099	0.013089681300676004
0.06268202053697647	0.023194950936974587	0.03948706960000188
0.3895064787974422	0.48169179832896464	-0.09218531953152242
0.1421633159493081	0.007981757420341629	0.13418155852896646
0.5852352911741145	0.6898240077718714	-0.10458871659775681
0.010692063650314887	-0.008563875904159333	0.01925593955447422
0.3599492631296785	0.31383234095877294	0.04611692217090557
-0.19834746007093287	-0.12049443145877635	-0.07785302861215652
0.28743612730000206	0.3444611121210529	-0.05702498482105084
-0.8485238943480735	-0.930468944334814	0.08194504998674046
0.801219421645871	0.7543264972483237	0.04689292439754733
-0.149735631082313	-0.10036285376783702	-0.04937277731447598
0.6857469618528348	0.6815016543725432	0.004245307480291616
0.6122205774273415	0.6020258043632036	0.010194773064137852
0.6624870402438797	0.5767152777337503	0.08577176251012941
-0.946841958808128	-0.9599932109682132	0.01315125216008517
1.1092488858145035	1.1006215669778392	0.008627318836664344
0.5540481564242097	0.4322715980269528	0.12177655839725687
0.2661817307327419	0.30777424759298677	-0.0415925168602449
-0.05974699233688699	-0.03785221100657005	-0.021894781330316943
0.250425593607198	0.3268673812991141	-0.07644178769191606
-0.13115323314503569	-0.01486820392939353	-0.11628502921564215
0.4775130521541275	0.37236506455406415	0.10514798760006333
0.007902856449975265	-0.03965483600208094	0.047557692452056204
1.2721596655696454	1.262310189446729	0.009849476122916423
0.541200674756814	0.6073711604179407	-0.06617048566112671
0.7342387414703704	0.7362961388163652	-0.0020573973459948602
-0.18266712025124998	-0.23170573279001253	0.049038612538762544
0.7400889604584184	0.7460628593498819	-0.005973898891463492
-0.09169872851948208	-0.1818103203390743	0.09011159181959222
0.2140528819404676	0.28540535257529065	-0.07135247063482306
0.3229951045443618	0.3342846263852873	-0.011289521840925465
0.6633568370712905	0.6177363001043533	0.04562053696693713
